session_id,target
112,1.9415634580483172e-08
113,0.017134058294219233
114,1.9926506356733516e-06
115,0.0005143303028002894
116,0.0007601228487814478
117,0.001403430901909799
118,0.0023654816870224255
119,0.006919330866658789
120,3.821431638292031e-05
121,1.0913034155615641e-05
122,1.9210357914370854e-05
123,0.00028101857515242825
124,1.9241081395526343e-07
125,0.002691004167680019
126,2.5726806096352107e-09
127,1.465945304160006e-10
128,0.0003116994644390676
129,0.002388203038748357
130,0.0013326768957721152
131,0.013895165679438751
132,0.0006911858032756019
133,0.0008233340345564088
134,5.785861241150489e-07
135,5.348600553372267e-07
136,4.3498743123929535e-05
137,0.00034730299243309996
138,0.0014272176894288846
139,2.132556017503985e-08
140,0.0007908485523955345
141,1.3639679304897872e-11
142,0.00021784204206187887
143,0.000419069513513648
144,0.0010400154017206407
145,4.943323736602628e-11
146,0.013270446282867998
147,0.0004886888601845789
148,0.0006800481460573375
149,0.00051368392193204
150,0.05936879623800246
151,1.3430736659285844e-07
152,0.02818911796414365
153,0.0013631073733937082
154,0.0023571034206671675
155,3.978354103551763e-06
156,1.2965377167423269e-05
157,7.286942840801655e-05
158,4.3498743123929535e-05
159,6.671137743239783e-09
160,1.9210357914370854e-05
161,0.001484388474351764
162,4.479643175489685e-05
163,1.2677544559584441e-05
164,0.0012149901013599718
165,2.827241898680681e-09
166,8.501094136793877e-06
167,0.002588722399958609
168,0.00051368392193204
169,0.00036112082980902026
170,7.535301266656716e-05
171,0.0008706332782760024
172,3.0437590984699197e-05
173,3.125032952575726e-05
174,5.5697293270410044e-05
175,0.13204875145532904
176,0.0006769236235188002
177,0.007126531554584602
178,2.3824376434843884e-09
179,5.513556629916184e-06
180,0.00010125208397530278
181,0.0002464311798128136
182,0.04863783808984183
183,6.116158828944058e-05
184,8.35176336201265e-08
185,7.321647119969417e-05
186,5.943385680591532e-06
187,3.9131267005387127e-07
188,4.524609807562116e-09
189,0.0011199199800036542
190,1.0848011488687743e-06
191,0.0003261108866917708
192,0.00011333475860860739
193,0.0008189519287634099
194,0.03245065303631554
195,0.00015591910140800742
196,2.5045090028148245e-11
197,0.0003010871841871128
198,0.001814253991357569
199,0.005069459159774269
200,3.7112626451584303e-07
201,4.353540601065649e-07
202,0.023636390385217157
203,2.5726806096352107e-09
204,0.002883492487769255
205,0.0022809240765527664
206,5.999777293648864e-12
207,2.6541399048607515e-05
208,0.052391109173387525
209,3.1903200923197187e-06
210,0.0016610887654247679
211,0.000141749272298501
212,0.008594023145380547
213,1.0886524798001099e-05
214,0.01723733957286185
215,0.056003456576323496
216,0.0010735987807796682
217,0.01629117112505602
218,0.00036112082980902026
219,0.00598657454196656
220,0.0007473946986010509
221,0.0009104886575087694
222,0.00010056504091215479
223,0.014295283912554597
224,0.00036112082980902026
225,0.032579610897111436
226,0.0038817071831602256
227,0.0006244356073336722
228,1.131160281919393e-05
229,6.98737808921781e-05
230,0.0003347265933783986
231,5.322690685722677e-07
232,2.141254015478343e-05
233,2.221732422892326e-05
234,0.010384686325122057
235,4.698462505414289e-06
236,0.0051604200051580396
237,0.0006838196226882069
238,0.0006911858032756019
239,1.9210357914370854e-05
240,0.004586824424206854
241,8.35176336201265e-08
242,4.332627282055922e-09
243,2.335984924783488e-10
244,2.487797323592356e-05
245,6.032114375538925e-05
246,2.966216945046757e-07
247,0.04420749099215909
248,9.14014738026622e-05
249,1.1267204186174623e-07
250,2.2570260919649567e-05
251,0.07781904419730196
252,0.00016397405215936493
253,1.9242050021695953e-05
254,0.032579610897111436
255,3.397378500335725e-05
256,4.8034635945256184e-12
257,0.0017999740057474231
258,0.005073136309073267
259,0.0013807730864080926
260,0.026020362338339844
261,3.38767128419256e-05
262,0.052391109173387525
263,5.20925927186654e-05
264,0.00051368392193204
265,0.0008113516133226569
266,7.692994059031087e-07
267,2.4753151540574506e-16
268,2.040240711050927e-07
269,4.71852482007243e-05
270,9.23837585313905e-05
271,2.9460578603290398e-06
272,0.00032691405635134246
273,3.0502057320023426e-05
274,0.0010625472990062868
275,0.0017946827167304017
276,1.868141880620444e-09
277,0.0003218267132929368
278,0.011184026845698336
279,1.4087442529280165e-06
280,0.0008964745598536793
281,2.64407825667419e-06
282,0.0005050881994610942
283,0.0007794267646463656
284,3.418809648906538e-08
285,2.239835389429774e-05
286,8.678758066988774e-12
287,0.0006151673999668156
288,3.470040627063554e-07
289,0.00010549153855083022
290,7.520797240260903e-08
291,0.06067325684760341
292,0.0001983491347836637
293,0.0022418762093790083
294,1.0355223308732313e-05
295,4.956138592542968e-05
296,5.851522719324626e-06
297,0.00021968665917291013
298,5.461008731527595e-08
299,5.6919587181278564e-08
300,5.808629674767623e-05
301,7.520797240260903e-08
302,1.4087504592262496e-06
303,1.0113918091033239e-08
304,0.009184962949303932
305,0.061114983594533843
306,7.333175405403694e-06
307,0.0009104307383993983
308,0.0014050333015073746
309,0.0008266721025469502
310,1.5755633482562208e-05
311,0.0027079130285815782
312,0.01031550035108945
313,0.007589422239729227
314,2.443030994687116e-05
315,7.903559353129628e-06
316,5.08118997466921e-08
317,0.0015646323689042722
318,9.185998325601089e-05
319,8.379475181760155e-05
320,8.080705541309676e-08
321,0.001575764999312013
322,2.6496390484062475e-05
323,4.516161068935613e-05
324,0.005390498004783266
325,0.01348175264717768
326,0.001790808964527431
327,1.0878338992583067e-05
328,0.002273970244707729
329,1.9210357914370854e-05
330,3.058733073866052e-06
331,0.011839065566183962
332,0.015425393128820733
333,0.19294696644814294
334,9.452497439814334e-06
335,0.00014901358029882663
336,0.0010775976211655652
337,0.02067826955249018
338,0.013633096061493613
339,3.5163992869212585e-06
340,0.0014403973990181067
341,2.0891082319749078e-06
342,0.0016997051638523888
343,0.0006838706267854143
344,0.00224023927581024
345,0.0016468113642547056
346,0.0031615035072906565
347,0.4134604537546064
348,3.5485300740905127e-06
349,2.3389544971433243e-06
350,0.005554836758123091
351,0.00018680119941821854
352,0.02241235112064434
353,0.014962552391817876
354,0.00026934240146990994
355,0.003322232614183584
356,0.004370718071711884
357,1.582210694644144e-05
358,4.943323736602628e-11
359,0.04420749099215909
360,1.1103062476514972e-06
361,0.06723824547156415
362,0.03717426461760687
363,0.001204436815425148
364,0.01498018197171481
365,3.2056321674382885e-11
366,1.9109778085936896e-11
367,7.494626399222358e-10
368,0.0010204869864157673
369,0.0035410531010036366
370,0.00012504150541417503
371,0.0006911858032756019
372,1.838774157783169e-06
373,1.2780395019558372e-09
374,1.2052410914465797e-10
375,0.0005098022232681995
376,0.003923966201197748
377,4.5035659470578215e-05
378,1.1807085277421543e-09
379,1.0448109915659348e-06
380,0.0003116994644390676
381,0.00014901358029882663
382,0.0014727278729120548
383,2.1746204108613897e-07
384,0.0011050711441842212
385,0.0007607836836310024
386,2.1038947361285696e-05
387,0.00023491255678732004
388,0.0008718624052178156
389,1.4656068004124758e-05
390,0.0003871477418488251
391,4.472703250497938e-08
392,7.0149436583371e-05
393,0.0006911858032756019
394,3.331816973429942e-08
395,9.534312196137604e-05
396,2.4554490895459182e-05
397,1.8217543502757065e-07
398,9.71115938833712e-05
399,1.4387003061528903e-11
400,2.468977449949689e-06
401,6.688826948359347e-11
402,2.79541036667378e-06
403,2.8815214447077457e-06
404,0.09238876156074739
405,3.17647065103088e-05
406,0.0019517473496745356
407,0.000976583306866173
408,3.331816973429942e-08
409,0.0004777745354514001
410,1.9018914297550284e-05
411,2.5979157899995955e-05
412,0.00014722817725128362
413,0.0004606161795736048
414,1.708387427560619e-10
415,4.078526462416167e-12
416,0.001146389398704051
417,0.0015035175068122246
418,3.175923431098087e-10
419,1.8808994435316974e-08
420,5.358438134889659e-05
421,0.0005114857371312805
422,0.0006911858032756019
423,2.689086878700817e-10
424,0.0002832666225806127
425,1.5799644987624388e-10
426,0.7586824767071394
427,1.3994959589091952e-08
428,5.349409251149911e-12
429,0.08903995715329305
430,1.9210357914370854e-05
431,8.35176336201265e-08
432,0.005707663729710663
433,2.509159941844616e-07
434,0.00020246797137367153
435,0.00015903289203182246
436,0.00014606403661354366
437,0.0020967790059354782
438,0.0015674742406705908
439,0.002003965478292385
440,1.93809514920298e-13
441,0.00026908725925331906
442,4.6129970427719985e-05
443,2.2125608668944157e-05
444,0.0003505855316632886
445,0.007763824249746853
446,0.0008652092753681515
447,6.38712031751271e-07
448,0.010628970541662676
449,0.005707528722470555
450,8.332830391714255e-05
451,0.00014788982788454
452,0.000978898870763792
453,3.753474980391313e-05
454,1.713548221446785e-09
455,9.902201519384555e-05
456,1.1155047740108525e-07
457,0.0003180572820067881
458,1.1116027842577252e-06
459,0.000603201105350258
460,0.06270856287530607
461,0.0003116994644390676
462,1.3678341734673317e-07
463,1.3081467372480697e-08
464,0.0006857910727079223
465,0.0015910732972792396
466,1.0448109915659348e-06
467,0.0001000227767676981
468,3.4265993664108626e-06
469,0.003256481277499156
470,0.005498325270059233
471,0.009553669603380993
472,3.227937407156456e-10
473,0.00036112082980902026
474,5.085790694578517e-08
475,0.013202332433489488
476,2.413464335500779e-10
477,0.0005995458487862355
478,6.406620167529182e-05
479,0.3634397724387158
480,3.821315064537018e-06
481,0.0037918910417931717
482,0.009869154241056914
483,0.0022261191178644057
484,0.0005583059282189703
485,0.00745268027102184
486,1.0711023815680144e-05
487,0.001074524415993265
488,1.596353930907116e-05
489,0.00018588080587030796
490,8.349917192575297e-08
491,0.002374309144268165
492,0.00033164343365973216
493,0.00014901358029882663
494,4.314415209602885e-07
495,2.623730760531144e-06
496,0.019003230203296133
497,0.00010466668980462917
498,0.0012938549731564375
499,1.1678621137225297e-16
500,0.0010407935743722409
501,0.07224950109957483
502,0.06406375204800414
503,0.022895081726567696
504,0.00015919615628885147
505,2.4007810622792594e-05
506,5.235600846876723e-07
507,0.0004760568573497602
508,6.826741519555005e-05
509,1.5137338375681528e-07
510,0.0008346167054895894
511,1.93809514920298e-13
512,5.4672195494301656e-05
513,8.89105269163276e-09
514,0.009258753608001536
515,0.00814180754322629
516,0.00626872322130068
517,0.006008372713287834
518,3.7121799537194603e-06
519,0.02575444576530837
520,0.0001618703024372582
521,0.05681724474026832
522,0.06499847667639763
523,3.88841110664945e-07
524,0.0007036612727216879
525,0.06723824547156415
526,1.4258897977782227e-05
527,0.0006684517908971052
528,0.008330187162420824
529,0.003223933020675635
530,1.3994959589091952e-08
531,6.380984425751818e-05
532,0.003630148785304058
533,4.943323736602628e-11
534,0.013564988636221664
535,4.5587312907766124e-10
536,0.06503498554519417
537,6.216758110004199e-05
538,0.0026632115959035903
539,0.00043207896702317727
540,2.3118489965772595e-07
541,0.00011098275320900377
542,0.008347339193800166
543,0.0002568273817877265
544,0.005645769997667637
545,1.3767755811180927e-05
546,0.00015995053447575376
547,0.0015899143597389814
548,1.0500702952389938e-08
549,0.0009350623370571845
550,4.773942846889516e-05
551,0.012085597586391507
552,0.112999740506533
553,4.597204728923588e-10
554,2.623846378931005e-07
555,4.826736577027226e-10
556,0.004772708740723697
557,0.001094412151791503
558,4.1092519464809776e-05
559,4.209153215083118e-06
560,0.01880716261035844
561,5.981162932446436e-06
562,0.0009239671091066693
563,0.0015086306881779135
564,0.00012805192491643553
565,0.0004335587920283473
566,1.5874296642794568e-05
567,2.4446024983876302e-05
568,0.0014132248693634363
569,0.0005052133932978152
570,0.003233246968692719
571,0.00039789189966074005
572,0.07781904419730196
573,1.2833647352981826e-09
574,7.0193460672572e-06
575,4.943323736602628e-11
576,0.0016909161296985715
577,0.004653568405580878
578,1.462819070620766e-09
579,9.87519457220137e-06
580,2.637984928254598e-05
581,0.005908459952993601
582,8.64291718899725e-07
583,0.00035843492433165465
584,0.07408344370983211
585,2.8848161418396962e-05
586,0.012530032123355796
587,0.00025830908966983283
588,0.00037429969738208234
589,0.02594327042862973
590,1.462819070620766e-09
591,5.972683905976146e-06
592,4.943323736602628e-11
593,7.64617111636148e-12
594,3.8394472492033255e-07
595,6.409911978961006e-05
596,0.0005942643274908263
597,7.459974845146002e-05
598,1.3994959589091952e-08
599,1.6107273564376647e-05
600,0.0025290146867179707
601,0.00032650047549377556
602,0.015105767599089916
603,2.0824873723757153e-06
604,2.040240711050927e-07
605,0.0035380403680840638
606,0.0011550785208976444
607,0.0009451222150170678
608,7.933889373004706e-05
609,0.00011758206709592432
610,1.2384335097949955e-08
611,0.0015802210832467428
612,0.018441291985822218
613,4.524609807562116e-09
614,9.775572090569046e-05
615,1.3152134789813529e-05
616,1.3713335998066173e-05
617,1.9245685881350965e-05
618,4.68018612026622e-06
619,0.00015450534123839774
620,0.05703097024909482
621,0.00029088631458493256
622,0.1782835418445089
623,0.00010916916714719784
624,4.943323736602628e-11
625,0.04639401068309064
626,0.0012391193418465974
627,1.2401766842071049e-08
628,9.74954516542666e-12
629,2.707336904791415e-05
630,4.524609807562116e-09
631,7.20718953584149e-06
632,0.000583888864082393
633,0.018397656461374968
634,0.0006187048006412785
635,1.2833647352981826e-09
636,0.005000043706713521
637,8.632937113685178e-05
638,0.00036112082980902026
639,1.708387427560619e-10
640,4.881429840062944e-10
641,8.771204019158344e-05
642,0.0011164579932901985
643,0.029912832124978278
644,0.0008333388852614406
645,0.09756908138527239
646,0.0001421332479120179
647,7.773127908669286e-05
648,6.284130018298771e-06
649,0.00012221834527676332
650,0.0005304373183447486
651,0.0028994472473312036
652,0.07293857537170159
653,0.0005124239204204697
654,4.698462505414289e-06
655,0.009200995290282477
656,0.022853999986104215
657,7.650052671912571e-10
658,1.1868259539140585e-05
659,9.320479666928654e-05
660,3.8707910183129855e-05
661,1.6532485982021482e-06
662,1.5290073513509015e-10
663,1.9571587497075897e-08
664,9.497719218600604e-05
665,6.3111937278571045e-09
666,0.001243850404506216
667,0.007084605229204599
668,0.038421379766086235
669,1.1417227311518273e-05
670,1.9520998407947514e-08
671,0.012297167141095411
672,0.03965210160268073
673,0.052391109173387525
674,0.0007295173747296822
675,0.003956584504045281
676,0.0051856303281190355
677,0.0090153082820507
678,0.016507687231477334
679,2.5187471814332287e-10
680,0.0030216804840510385
681,0.0006793982534828592
682,1.9520998407947514e-08
683,0.0006911858032756019
684,0.081407649699896
685,1.9210357914370854e-05
686,0.010536913125225818
687,1.9210357914370854e-05
688,0.0298911779781187
689,0.017366137019478957
690,0.018489120583878745
691,1.487155692270258e-05
692,8.35176336201265e-08
693,0.0021305724703381598
694,3.003541846870283e-05
695,4.248531324606277e-05
696,2.160614376035406e-06
697,0.00026335452912520284
698,0.00036112082980902026
699,0.00023138464222272948
700,0.002700791307500731
701,7.908119371416173e-06
702,5.332107380491661e-06
703,0.008330187162420824
704,0.006677510849363237
705,0.00036112082980902026
706,0.00011564670415600438
707,0.0001431910898854208
708,0.0012169076185085859
709,0.25496685138933256
710,2.9991711714018677e-05
711,2.7097607957711848e-05
712,0.00156507095350581
713,8.60431546884154e-05
714,0.018180538564813564
715,8.126013623155255e-06
716,0.0067460348056883135
717,0.00013185220377270486
718,0.010284285550237863
719,0.0005052133932978152
720,1.1175207133891339e-08
721,9.065035168228832e-07
722,0.00051368392193204
723,0.004492958083016694
724,0.0011756576983159425
725,9.39813286316233e-09
726,0.0017320740195256364
727,0.003796567109567811
728,0.013621487837360339
729,0.000431539079450646
730,0.007093907727115501
731,0.0005839806563130963
732,0.00019135871944858223
733,6.810181962999781e-09
734,3.515982459060577e-05
735,0.020996059686687815
736,2.0150119690188752e-13
737,1.5112951329801858e-05
738,3.2112351021503334e-05
739,1.5847997353803939e-06
740,0.0013428170432868195
741,0.00025034872828330216
742,0.0030785784500439286
743,0.001802435476245369
744,1.4760408678484201e-08
745,0.0015457306516331749
746,0.06598741463816386
747,3.2804170286803812e-06
748,8.372324752300079e-05
749,0.05012453336381137
750,0.0006911858032756019
751,2.6206638253287237e-07
752,1.25137990971069e-06
753,4.680117161779137e-05
754,1.3994959589091952e-08
755,1.7384783987010316e-05
756,0.00259946758024464
757,0.009760361326251202
758,1.678969031929343e-05
759,1.3302734596336569e-05
760,0.00039630462335414125
761,0.0003608372760441705
762,0.0010769812972942082
763,0.0026884589649757104
764,0.0018085010685450372
765,0.017819471790280886
766,3.592874200155294e-06
767,0.0007618314157288101
768,6.572420212006562e-05
769,5.9468512721278546e-06
770,0.04078186657911885
771,0.0014246504167321542
772,3.0801922432392125e-07
773,0.00051368392193204
774,0.00016088754245876708
775,8.01975603068077e-05
776,0.012645493179732348
777,0.03364395163611147
778,2.4044994790110236e-06
779,7.650052671912571e-10
780,0.00036655026796205813
781,0.035657064770285254
782,0.08430559096339219
783,0.0006389106464611049
784,0.0006891550429400006
785,1.6712430034868692e-05
786,0.006288590022480313
787,0.00014044442828463726
788,6.657562068844102e-06
789,3.511686042623523e-05
790,8.624197775201107e-05
791,0.0002659529317299065
792,0.0005222963952626275
793,0.00020345207401223074
794,0.001583379589130284
795,0.006730036702869675
796,8.100114785708116e-07
797,0.00044246793480020826
798,2.8968957254234194e-09
799,3.003581187493802e-11
800,0.00047054088991104116
801,6.529529077212733e-06
802,0.0003218267132929368
803,3.117141046606178e-05
804,0.0056399150348654436
805,0.003512108534557781
806,9.948269110960064e-17
807,9.64465371438856e-06
808,5.284298500459821e-10
809,0.6107115853410866
810,2.532147889662119e-05
811,8.037202584936611e-10
812,0.00022915478677452625
813,1.511848910023434e-05
814,0.006697957633776888
815,0.006188770294810104
816,0.006496983731452537
817,0.007122242747543772
818,0.0010437156528884208
819,4.916373373741047e-05
820,0.015443019695746359
821,0.05936879623800246
822,0.005259167641482008
823,0.052391109173387525
824,0.00034364356590059584
825,0.00051368392193204
826,7.431347365389263e-05
827,0.0012208764433699073
828,0.00036112082980902026
829,0.0004051777382210463
830,0.00037912092304419765
831,0.027176312170264488
832,2.935154362357152e-06
833,0.0001686734061753046
834,7.033052381478804e-06
835,0.00032237526422317905
836,1.619278402964037e-07
837,0.0010428432916345794
838,1.2171934145251716e-08
839,1.1233670614996369e-05
840,2.913678372065355e-06
841,1.233879431410944e-06
842,8.568352057514457e-05
843,0.019628118340292464
844,0.006888245959029133
845,0.0003809401845318859
846,7.520797240260903e-08
847,2.6550924807961924e-06
848,4.716186102749377e-06
849,0.0001886434697085059
850,1.704107189837732e-06
851,4.729335169105365e-10
852,0.00011158641790177987
853,0.0006911858032756019
854,9.082681165742198e-07
855,6.887162909046721e-06
856,2.2659980193685778e-05
857,1.9210357914370854e-05
858,0.000178992957121151
859,0.002207700670839252
860,3.191963713406415e-06
861,0.002526014257689375
862,5.106355434601877e-06
863,5.519809422485888e-06
864,0.0006772874386773909
865,0.0019966851038965487
866,2.2957818251685447e-05
867,0.0020881126398650334
868,0.00685697272264887
869,1.462819070620766e-09
870,1.2002794911049038e-05
871,2.7244636659260117e-06
872,0.0002565970698153358
873,2.2745661280693052e-08
874,0.0049195508937024835
875,0.00015677432355328387
876,0.0018244172389120493
877,0.0025352689320726255
878,0.0004365939619881088
879,7.187651208955056e-06
880,0.0394956007495621
881,0.0008013832025125313
882,0.0022155203502791055
883,0.08412586230364252
884,0.0026073551163506873
885,1.7666003540454625e-05
886,4.989969615143991e-07
887,9.495712054150934e-05
888,4.799951119199505e-07
889,0.00023431734507043132
890,1.462819070620766e-09
891,0.00014801852611783206
892,0.00046888999864636434
893,1.9210357914370854e-05
894,0.0016365907390528565
895,3.511686042623523e-05
896,0.0551855694522411
897,6.810181962999781e-09
898,0.07003549604072946
899,3.46981594015517e-07
900,4.756200435634064e-05
901,0.025822488982346313
902,4.684592308712702e-06
903,0.0018118875103585149
904,0.003832099744598761
905,0.07781904419730196
906,2.6240530074531634e-06
907,0.004965266848790381
908,0.0002547235469622156
909,0.00023240344020973447
910,1.2295202702424192e-06
911,4.1438111304829273e-07
912,6.1660955277553904e-06
913,0.0001740652837633284
914,0.006384408910023138
915,0.00023437879467150794
916,9.342172082166987e-06
917,3.998851140226707e-06
918,6.674488756029542e-05
919,4.943323736602628e-11
920,0.015580627062717126
921,0.008011326951557336
922,8.428970481090551e-07
923,1.1680547379546143e-05
924,6.3111937278571045e-09
925,0.0015253384254746117
926,4.943323736602628e-11
927,0.001453097622333947
928,0.001041100753656461
929,0.0037991686276968016
930,0.22426758974088742
931,0.00036112082980902026
932,0.07781904419730196
933,1.9210357914370854e-05
934,1.206430715280508e-08
935,7.384160424309675e-07
936,0.004260294214646611
937,4.943323736602628e-11
938,0.003814995006471548
939,0.04459752416196572
940,3.979842142398934e-06
941,1.3639679304897872e-11
942,4.539956567978694e-06
943,0.007112017180756359
944,0.0064342120834446825
945,0.026422897436340777
946,2.1125266900268645e-07
947,1.2200011285934415e-06
948,2.0444195793299865e-13
949,3.02297632307417e-05
950,2.7832093159344318e-08
951,9.902685937515984e-05
952,7.234449211122366e-08
953,5.295335571114158e-05
954,0.015853026271964155
955,1.0448109915659348e-06
956,4.524609807562116e-09
957,4.943323736602628e-11
958,0.007707768189453202
959,0.11171908605181984
960,1.546247498816837e-09
961,2.8968957254234194e-09
962,0.0006538481143019889
963,1.881322715326319e-10
964,0.006272733068030638
965,1.4402510671604245e-05
966,0.0003255566246909338
967,1.7821513328975073e-10
968,0.008452015406738143
969,9.239141619262134e-14
970,8.861854983977365e-06
971,0.00017070855389674075
972,9.640264856328384e-05
973,0.04319337887854263
974,0.0015601126373780548
975,0.00798717794930279
976,0.0007963975428532702
977,0.00018423923959159702
978,3.331816973429942e-08
979,0.015638377416970033
980,3.1158940864449633e-12
981,2.1299749963627762e-07
982,0.0051650956681491824
983,0.000485361652895137
984,6.777455066707814e-05
985,0.01185673063332051
986,0.00031992028068607823
987,0.0006857076775249703
988,1.0170091671549962e-05
989,0.056550001661392235
990,2.1449855446864426e-07
991,0.0008171041579096195
992,0.0067317096221647405
993,3.1612640950468334e-08
994,9.153517643461185e-06
995,8.603802119007102e-06
996,6.986409672478366e-08
997,0.05805547135053704
998,0.0009779431781327568
999,0.0008990732335392758
1000,0.016816277095554357
1001,3.799090803265925e-05
1002,0.08339124364870529
1003,6.887901190147004e-10
1004,3.327804648096053e-05
1005,0.0012646252984434
1006,0.0007805957864172943
1007,5.829475847251179e-06
1008,0.053742584583371084
1009,0.008042206069685469
1010,1.2965377167423269e-05
1011,0.00013120082434754397
1012,1.9866354987494654e-07
1013,0.004875016242758063
1014,0.00045330877152200755
1015,3.235679187782312e-06
1016,0.03916802739253636
1017,0.003086981916633404
1018,7.758168911977843e-09
1019,2.7358684657787676e-05
1020,4.9106119002976934e-05
1021,0.0013545893335306155
1022,6.883252293965165e-05
1023,7.747213411974215e-09
1024,3.4543850352981843e-06
1025,0.04234061747893477
1026,0.0006911858032756019
1027,3.247938362978874e-05
1028,3.706925175993164e-10
1029,0.000131677911878818
1030,0.052391109173387525
1031,0.0009710710509559929
1032,0.0007154276341587194
1033,3.7119651291153197e-10
1034,0.042628664977394884
1035,4.374375899780633e-09
1036,0.0019628364439270474
1037,3.5690921042765376e-06
1038,0.0005302967298652519
1039,9.239634412830747e-06
1040,0.010207291772722098
1041,0.0005811791315773457
1042,0.00014296525364285314
1043,1.715943740425667e-05
1044,1.955180157841495e-05
1045,3.922576174799931e-05
1046,1.3774286370620108e-06
1047,6.652721406182481e-11
1048,0.07781904419730196
1049,2.7088689024556878e-05
1050,0.001337793401417528
1051,0.0005890999835779477
1052,5.9058470298825055e-06
1053,3.4239051145582503e-08
1054,0.008029657975664262
1055,3.5711401278930946e-05
1056,3.085179019883952e-07
1057,3.93035471949768e-06
1058,5.1739998580759105e-05
1059,0.00017718641227612797
1060,0.043580663208670975
1061,0.00357918542394977
1062,0.002021609194952256
1063,0.0004971874150905534
1064,4.899327857421415e-07
1065,1.1158397165118619e-10
1066,5.7310917704979234e-05
1067,3.9879948362072604e-05
1068,0.0009028879110766016
1069,1.2972937233030397e-05
1070,5.585541506855202e-10
1071,0.028348650471810073
1072,0.002531586219433961
1073,9.214454243512015e-06
1074,8.780097869426876e-06
1075,0.0125644362308996
1076,0.010551745849976247
1077,0.032752983339871686
1078,4.729335169105365e-10
1079,3.37937370343658e-07
1080,0.07032757850356758
1081,7.251475025546533e-06
1082,0.003555424857642838
1083,6.566082852773104e-10
1084,8.35176336201265e-08
1085,0.00015722900519949694
1086,0.041268636306171946
1087,0.00585127479108902
1088,2.9217905667977026e-06
1089,8.750522221803616e-06
1090,7.650052671912571e-10
1091,0.00041666189317688226
1092,0.00012448824545836378
1093,0.01937197646838446
1094,0.009275490789653142
1095,0.0013176076416371169
1096,7.492268154905001e-06
1097,0.002402927557488543
1098,1.973598287297069e-08
1099,0.0044172427488994815
1100,0.00011483018189899708
1101,0.0074158590736651524
1102,0.00040680371230363493
1103,1.562116672769387e-06
1104,0.0003364424909727861
1105,0.0007297096738856547
1106,8.609258353163466e-06
1107,0.010293798979117608
1108,0.0008706332782760024
1109,8.693893450915955e-11
1110,3.314243653390539e-06
1111,0.0014950939952978032
1112,1.97898021342415e-05
1113,0.0005803134941316185
1114,1.8916493531761845e-05
1115,7.520797240260903e-08
1116,3.730316898769229e-05
1117,0.0001389935049894971
1118,0.0008657942094658946
1119,0.0004692131029411241
